Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Cole Reynolds","CHC",2.95523,0,0,5.42413,70,0,0,0,,70,332.264,78.1209,46.078,42.1877,10.2936,38.5297,1.00991,4.03232,45.5495,5.85637,4.95382,1.18219,1.32346,0.137089,0.115961,0.021127164363861084,0.26966,1.66644,0.290036,0.690266,,,5.56947,-0.52387,-0.591976,999,,,,,,,155.2,2.217142857142857,183,2.6142857142857143,,,,,,,,,,,,,,,,,,,"Cole Reynolds","sa3067031",822636
"Victor Villanueva",,2.73001,0,0,5.71489,70,0,0,0,,70,339.96,81.6529,48.5481,44.4492,10.8622,40.4126,1.0333,4.15837,42.5911,5.476,5.1959,1.05391,1.39657,0.125283,0.118875,0.0064083486795425415,0.276425,1.74379,0.292602,0.687989,,,5.84569,-0.524054,-0.624175,999,,,,,,,123.5,1.7642857142857142,161,2.3,,,,,,,,,,,,,,,,,,,"Victor Villanueva","sa3008137",682743
"Brady Hill","WSN",2.64551,0,0,5.65158,70,0,0,0,,70,321.972,72.057,48.0103,43.9567,11.5591,42.0196,0.978628,4.06183,50.5751,6.50252,5.40252,1.20361,1.48617,0.157079,0.130507,0.026572346687316895,0.261179,1.62967,0.283022,0.674877,,,5.81175,-0.524287,-0.606595,999,,,,,,,147.2,2.1028571428571428,158,2.257142857142857,,,,,,,,,,,,,,,,,,,"Brady Hill","sa3020559",687984
"Jordany Ventura",,2.61995,0,0,5.70885,70,0,0,0,,70,325.536,72.8406,48.4968,44.4022,10.8761,44.9957,0.989461,4.18958,48.862,6.28226,5.78516,1.08593,1.39835,0.150097,0.13822,0.011876806616783142,0.26358,1.68338,0.286061,0.675759,,,5.86687,-0.524829,-0.580884,999,,,,,,,143.89999999999998,2.0557142857142856,158,2.257142857142857,,,,,,,,,,,,,,,,,,,"Jordany Ventura","sa3008542",683094
"Igor Gil","SDP",2.65996,0,0,5.69871,70,0,0,0,,70,329.289,74.4972,48.4106,44.3233,9.5305,47.5714,1.00087,4.3057,46.429,5.96945,6.11632,0.975986,1.22535,0.140998,0.144467,-0.0034691989421844482,0.268544,1.74384,0.293366,0.677465,,,5.80185,-0.524895,-0.585438,999,,,,,,,138.6,1.98,156,2.2285714285714286,,,,,,,,,,,,,,,,,,,"Igor Gil","sa3023652",815951
"Steven Fulgencio",,2.85905,0,0,5.67746,70,0,0,0,,70,351.22,86.3739,48.2301,44.158,8.30366,44.3606,1.06753,4.38215,36.2062,4.65509,5.7035,0.816181,1.06761,0.103087,0.126304,-0.023217059671878815,0.285555,1.86764,0.302636,0.692677,,,5.73175,-0.525773,-0.594976,999,,,,,,,124.00000000000003,1.7714285714285718,174,2.4857142857142858,,,,,,,,,,,,,,,,,,,"Steven Fulgencio","sa3019427",683728
"Kendal Meza","SEA",2.5952,0,0,6.07335,70,0,0,0,,70,371,85.7924,51.5932,47.2371,12.7012,51.7962,1.12765,4.79172,45.9824,5.91202,6.65951,0.887756,1.63301,0.123942,0.139612,-0.015670612454414368,0.272866,1.96555,0.285816,0.717783,,,6.60534,-0.526419,-0.540832,999,,,,,,,55.50000000000003,0.7928571428571433,102,1.457142857142857,,,,,,,,,,,,,,,,,,,"Kendal Meza","sa3022125",808111
"Cole Paplham","SDP",3.37389,0,0,5.08946,70,0,0,0,,70,340.189,76.7344,43.2351,39.5847,9.49218,41.6558,1.034,4.20127,53.1878,6.83844,5.35574,1.27684,1.22042,0.156348,0.122449,0.0338989794254303,0.260707,1.69129,0.290273,0.715074,,,5.34362,-0.526475,-0.495657,999,,,,,,,175.10000000000002,2.501428571428572,201,2.8714285714285714,,,,,,,,,,,,,,,,,,,"Cole Paplham","sa3020749",800996
"Allan Hernandez",,2.7177,0,0,5.57128,70,0,0,0,,70,321.46,73.0164,47.3281,43.3322,11.3412,39.757,0.977072,3.98298,48.0816,6.18192,5.11162,1.20939,1.45815,0.149572,0.123676,0.025896035134792328,0.262914,1.61105,0.282529,0.675419,,,5.74216,-0.526647,-0.590517,999,,,,,,,156.89999999999998,2.241428571428571,171,2.442857142857143,,,,,,,,,,,,,,,,,,,"Allan Hernandez","sa3011399",687198
"Cody Tucker",,2.6416,0,0,5.7044,70,0,0,0,,70,327.695,75.384,48.459,44.3676,11.9488,40.1622,0.996021,4.04816,47.3175,6.08368,5.16372,1.17816,1.53627,0.144395,0.12256,0.02183528244495392,0.26592,1.65066,0.282918,0.678897,,,5.897,-0.526726,-0.582881,999,,,,,,,137.39999999999998,1.9628571428571426,156,2.2285714285714286,,,,,,,,,,,,,,,,,,,"Cody Tucker","sa3022524",688398
"Jose Meneses","MIL",2.62502,0,0,6.07299,70,0,0,0,,70,375.209,86.2964,51.5901,47.2344,11.5175,56.1872,1.14044,4.97148,47.2345,6.07301,7.22406,0.840664,1.48083,0.125889,0.149749,-0.023860469460487366,0.274785,2.03548,0.292908,0.719327,,,6.54564,-0.526924,-0.541052,999,,,,,,,57.79999999999998,0.8257142857142855,105,1.5,,,,,,,,,,,,,,,,,,,"Jose Meneses","sa3019158",800427
"Jefferson Lopez",,3.01062,0,0,5.37644,70,0,0,0,,70,333.103,78.9218,45.6729,41.8167,12.6579,32.428,1.01246,3.83812,50.8997,6.54425,4.16932,1.56962,1.62744,0.152805,0.0973514,0.05545360594987869,0.265876,1.59071,0.284054,0.701461,,,5.58587,-0.527083,-0.60938,999,,,,,,,146.70000000000002,2.095714285714286,175,2.5,,,,,,,,,,,,,,,,,,,"Jefferson Lopez","sa3010375",686627
"Luis Ramirez","MIA",2.5865,0,0,5.83822,70,0,0,0,,70,337.195,78.1311,49.5958,45.4084,12.5617,41.7498,1.0249,4.17948,46.8153,6.01911,5.36783,1.12133,1.61508,0.138837,0.123815,0.015022307634353638,0.268247,1.71258,0.282762,0.687086,,,6.09884,-0.527278,-0.604395,999,,,,,,,111.30000000000001,1.59,137,1.957142857142857,,,,,,,,,,,,,,,,,,,"Luis Ramirez","sa3018353",802092
"Omar Yanez",,2.74651,0,0,5.62906,70,0,0,0,,70,331.581,77.7146,47.8189,43.7816,11.621,38.8494,1.00783,4.03719,47.3154,6.0834,4.99492,1.21792,1.49413,0.142696,0.117164,0.025532163679599762,0.269193,1.6652,0.287666,0.685431,,,5.77946,-0.527304,-0.616706,999,,,,,,,132.59999999999997,1.894285714285714,159,2.2714285714285714,,,,,,,,,,,,,,,,,,,"Omar Yanez","sa3015977",692857
"Jacob Heatherly","CHW",3.60899,0,0,4.85088,70,0,0,0,,70,338.3,65.97,41.2083,37.7291,6.48059,60.4847,1.02826,4.80635,70.3525,9.04532,7.77661,1.16315,0.833219,0.207959,0.17879,0.02916876971721649,0.241641,1.8065,0.303246,0.726231,,,5.12679,-0.527907,-0.385808,999,,,,,,,217.6,3.1085714285714285,217,3.1,,,,,,,,,,,,,,,,,,,"Jacob Heatherly","sa3004736",669436
"Christian Avendano",,2.6572,0,0,5.72514,70,0,0,0,,70,332.135,76.6628,48.6351,44.5289,11.5259,41.9777,1.00952,4.14493,47.2618,6.07652,5.39714,1.12588,1.4819,0.142297,0.126388,0.015909478068351746,0.26804,1.69487,0.286663,0.682951,,,5.90201,-0.528215,-0.619147,999,,,,,,,126.19999999999999,1.8028571428571427,150,2.142857142857143,,,,,,,,,,,,,,,,,,,"Christian Avendano","sa3015777",699032
"Raymon Rosario","PHI",2.998,0,0,5.52397,70,0,0,0,,70,348.805,86.8269,46.9262,42.9642,10.035,36.4991,1.06019,4.10288,38.3696,4.93324,4.69275,1.05125,1.29021,0.110003,0.10464,0.0053626298904418945,0.281719,1.7618,0.295582,0.699139,,,5.64259,-0.528563,-0.609772,999,,,,,,,124.80000000000001,1.782857142857143,176,2.5142857142857142,,,,,,,,,,,,,,,,,,,"Raymon Rosario","sa3022801",815320
"Luis Vizcaino",,2.78138,0,0,5.52638,70,0,0,0,,70,323.873,73.1367,46.9467,42.9829,12.7459,37.4592,0.984404,3.92727,54.5344,7.01157,4.81618,1.45584,1.63876,0.168382,0.11566,0.05272211134433746,0.258904,1.57994,0.280619,0.686233,,,5.71781,-0.528581,-0.608792,999,,,,,,,155.3,2.218571428571429,168,2.4,,,,,,,,,,,,,,,,,,,"Luis Vizcaino","sa3011812",691870
"Jack Mahoney","ATH",2.82974,0,0,5.54347,70,0,0,0,,70,331.471,77.6467,47.0919,43.1159,11.9354,37.1628,1.0075,3.98066,49.4783,6.36149,4.77807,1.33139,1.53455,0.149269,0.112115,0.03715405613183975,0.267446,1.64014,0.287058,0.690292,,,5.70133,-0.528581,-0.601833,999,,,,,,,142.59999999999997,2.0371428571428565,169,2.414285714285714,,,,,,,,,,,,,,,,,,,"Jack Mahoney","sa3068674",680823
"Eli Trop","PHI",2.61955,0,0,5.92738,70,0,0,0,,70,353.376,83.37,50.3532,46.1018,11.2751,46.8654,1.07408,4.48265,42.2788,5.43584,6.02555,0.902133,1.44966,0.119643,0.132622,-0.012979291379451752,0.276034,1.86051,0.290151,0.697965,,,6.22175,-0.528629,-0.556914,999,,,,,,,97.89999999999998,1.3985714285714284,138,1.9714285714285715,,,,,,,,,,,,,,,,,,,"Eli Trop","sa3025508",813864
"Michael Boyle",,2.90423,0,0,5.41412,70,0,0,0,,70,325.427,75.1756,45.9931,42.1098,11.8775,35.6288,0.98913,3.87985,49.3907,6.35024,4.58085,1.38626,1.52711,0.151772,0.109483,0.04228866845369339,0.262926,1.58292,0.281762,0.688195,,,5.62302,-0.52876,-0.595627,999,,,,,,,153.39999999999998,2.1914285714285713,172,2.4571428571428573,,,,,,,,,,,,,,,,,,,"Michael Boyle","sa857604",664082
"Erik Ritchie","PHI",2.92263,0,0,5.46318,70,0,0,0,,70,332.992,77.6574,46.4098,42.4914,9.88313,41.0929,1.01212,4.12289,46.2316,5.94407,5.28338,1.12505,1.27069,0.138837,0.123405,0.015431933104991913,0.269853,1.69643,0.292557,0.689522,,,5.58749,-0.528805,-0.577723,999,,,,,,,149.2,2.1314285714285712,177,2.5285714285714285,,,,,,,,,,,,,,,,,,,"Erik Ritchie","sa3040800",804116
"Gabriel Barbosa","PHI",9.43983,0,0,6.00819,33,33,0,0,,198,857.831,228.601,144.369,132.18,33.1182,69.5588,2.60736,9.42422,80.991,3.68141,3.16176,1.16435,1.50537,0.0944136,0.0810868,0.013326868414878845,0.293512,1.50586,0.294075,0.610779,,,5.68819,-0.529396,-1.73834,999,,,,,,,388.9000000000001,1.9641414141414146,486,2.4545454545454546,,,,,,,,,,,,,,,,,,,"Gabriel Barbosa","sa3009593",682858
"Jose Romero","CHC",3.19585,0,0,5.13456,70,0,0,0,,70,326.845,69.6818,43.6181,39.9354,9.47252,45.7265,0.99344,4.22456,58.1806,7.48037,5.87912,1.27236,1.21789,0.178007,0.139902,0.038104087114334106,0.251655,1.64869,0.287751,0.702814,,,5.37277,-0.529413,-0.555979,999,,,,,,,191.3,2.732857142857143,199,2.842857142857143,,,,,,,,,,,,,,,,,,,"Jose Romero","sa3015483",696098
"Logan Britt",,2.79375,0,0,5.62703,70,0,0,0,,70,337.041,80.7733,47.8017,43.7658,11.0448,38.3947,1.02443,4.06758,42.7631,5.49811,4.93646,1.11378,1.42004,0.126878,0.113917,0.012961052358150482,0.2742,1.7024,0.289606,0.688164,,,5.78432,-0.529644,-0.617617,999,,,,,,,132.1,1.887142857142857,167,2.3857142857142857,,,,,,,,,,,,,,,,,,,"Logan Britt","sa3023170",682996
"Evan Gray","SFG",3.01817,0,0,5.38742,70,0,0,0,,70,335.169,77.8878,45.7662,41.9022,10.5882,39.5175,1.01874,4.08904,50.2035,6.45474,5.08082,1.27041,1.36134,0.149785,0.117903,0.031882576644420624,0.267139,1.67722,0.291629,0.69836,,,5.53598,-0.529872,-0.605371,999,,,,,,,147.89999999999998,2.1128571428571425,175,2.5,,,,,,,,,,,,,,,,,,,"Evan Gray","sa3032609",690367
"Adler Cecil","SDP",2.66004,0,0,6.17919,70,0,0,0,,70,397.297,89.0605,52.4923,48.0604,14.258,59.6854,1.20758,5.27043,54.9269,7.06203,7.67384,0.920273,1.83317,0.138251,0.150229,-0.011977225542068481,0.267979,2.12494,0.284251,0.747399,,,6.99753,-0.530185,-0.475648,999,,,,,,,29.400000000000006,0.4200000000000001,83,1.1857142857142857,,,,,,,,,,,,,,,,,,,"Adler Cecil","sa3023600",814702
"Jack Patterson",,3.29941,0,0,5.16847,70,0,0,0,,70,341.091,77.0598,43.9062,40.1992,9.12607,43.796,1.03674,4.27933,53.1493,6.83349,5.63092,1.21356,1.17335,0.155822,0.1284,0.027421683073043823,0.262989,1.72651,0.294416,0.711973,,,5.3718,-0.530508,-0.546465,999,,,,,,,169.10000000000002,2.415714285714286,195,2.7857142857142856,,,,,,,,,,,,,,,,,,,"Jack Patterson","sa3007860",682163
"Thomas Ponticelli",,2.67708,0,0,5.86208,70,0,0,0,,70,352.179,86.3317,49.7985,45.594,12.5388,38.5194,1.07044,4.19753,40.2648,5.1769,4.95249,1.04531,1.61213,0.114331,0.109375,0.004956036806106567,0.278974,1.78359,0.287514,0.699486,,,6.14407,-0.530593,-0.591688,999,,,,,,,85.50000000000003,1.2214285714285718,132,1.8857142857142857,,,,,,,,,,,,,,,,,,,"Thomas Ponticelli","sa3007730",681856
"Victor Castaneda",,10.2119,0,0,5.79204,33,33,0,0,,198,898.847,221.35,139.175,127.425,36.5528,87.4636,2.73203,10.3555,128.745,5.85203,3.97562,1.47198,1.66149,0.143233,0.0973063,0.045926742255687714,0.276332,1.55966,0.290684,0.658431,,,5.71672,-0.532215,-1.31402,999,,,,,,,402.5,2.032828282828283,476,2.404040404040404,,,,,,,,,,,,,,,,,,,"Victor Castaneda","sa978399",674810
"Ethan Hammerberg","CHW",3.65828,0,0,4.91393,70,0,0,0,,70,349.474,74.3382,41.744,38.2195,10.9974,43.9872,1.06222,4.35532,67.6585,8.69896,5.6555,1.53814,1.41396,0.193601,0.125867,0.0677342414855957,0.246863,1.69036,0.284709,0.744022,,,5.31624,-0.532608,-0.456895,999,,,,,,,182.29999999999998,2.604285714285714,199,2.842857142857143,,,,,,,,,,,,,,,,,,,"Ethan Hammerberg","sa3019849",805264
"Dominic Freeberger","STL",2.82849,0,0,5.48678,70,0,0,0,,70,324.883,72.7765,46.6103,42.6749,10.8978,41.9106,0.987474,4.08243,51.8452,6.66582,5.3885,1.23704,1.40114,0.159582,0.129002,0.030579298734664917,0.260951,1.63839,0.286281,0.684669,,,5.64884,-0.533256,-0.624907,999,,,,,,,158.89999999999998,2.2699999999999996,173,2.4714285714285715,,,,,,,,,,,,,,,,,,,"Dominic Freeberger","sa3023418",802683
"Victor Simeon","TEX",3.27074,0,0,5.01543,70,0,0,0,,70,322.285,63.5707,42.6062,39.0089,10.0559,48.914,0.979579,4.29174,67.6526,8.69819,6.28894,1.38309,1.2929,0.209915,0.151772,0.05814298987388611,0.236253,1.60692,0.279639,0.710101,,,5.34997,-0.533279,-0.513293,999,,,,,,,205.6,2.9371428571428573,197,2.8142857142857145,,,,,,,,,,,,,,,,,,,"Victor Simeon","sa3011677",686807
"Thomas Bruss","DET",2.78431,0,0,5.52965,70,0,0,0,,70,324.583,73.3911,46.9745,43.0084,11.4348,40.2189,0.986563,4.02416,50.5585,6.50037,5.171,1.25708,1.47018,0.155764,0.123909,0.03185504674911499,0.261793,1.623,0.283752,0.682732,,,5.71034,-0.533799,-0.607459,999,,,,,,,162.89999999999998,2.327142857142857,177,2.5285714285714285,,,,,,,,,,,,,,,,,,,"Thomas Bruss","sa3023480",800798
"Dillon Larsen",,2.63454,0,0,5.72953,70,0,0,0,,70,329.833,72.9532,48.6725,44.563,8.97396,51.6596,1.00252,4.44501,47.2395,6.07364,6.64195,0.914437,1.1538,0.143222,0.156623,-0.013401150703430176,0.266516,1.78018,0.294136,0.677741,,,5.85651,-0.53385,-0.616991,999,,,,,,,143.5,2.05,159,2.2714285714285714,,,,,,,,,,,,,,,,,,,"Dillon Larsen","sa3018263",689937
"Sheldon Reed",,3.04572,0,0,5.28475,70,0,0,0,,70,326.916,72.0977,44.8941,41.1036,11.7934,39.2539,0.993653,4.01174,57.8011,7.43158,5.04693,1.47249,1.5163,0.176808,0.120073,0.05673409253358841,0.254178,1.59074,0.281723,0.700727,,,5.52812,-0.534092,-0.578409,999,,,,,,,170.2,2.431428571428571,181,2.585714285714286,,,,,,,,,,,,,,,,,,,"Sheldon Reed","sa3017382",663477
"Santiago Gomez","NYY",3.0229,0,0,6.33899,70,0,0,0,,70,483.854,118.606,53.8498,49.3032,20.0354,56.1784,1.47067,5.87432,53.5752,6.88824,7.22294,0.953662,2.57599,0.110726,0.116106,-0.005380108952522278,0.281189,2.49692,0.283093,0.824171,,,7.98469,-0.534191,-0.416599,999,,,,,,,-115.39999999999998,-1.6485714285714284,12,0.17142857142857143,,,,,,,,,,,,,,,,,,,"Santiago Gomez","sa3018616",801726
"Joneiker Arellano",,2.83121,0,0,6.19478,70,0,0,0,,70,425.656,108.473,52.6248,48.1816,16.8179,43.0637,1.29377,4.95815,41.7081,5.36247,5.53676,0.968521,2.16231,0.0979854,0.10117,-0.003184705972671509,0.287243,2.16481,0.287222,0.7728,,,7.12489,-0.534327,-0.491733,999,,,,,,,-31.900000000000006,-0.4557142857142858,69,0.9857142857142858,,,,,,,,,,,,,,,,,,,"Joneiker Arellano","sa3018831",800189
"Reynaldo Yean","LAD",3.72775,0,0,4.7473,70,0,0,0,,70,338.901,64.5452,40.3284,36.9234,9.25417,54.0307,1.03008,4.59856,74.9055,9.63071,6.9468,1.38635,1.18982,0.221025,0.159429,0.061595842242240906,0.230295,1.69394,0.281936,0.740839,,,5.22629,-0.534377,-0.313661,999,,,,,,,211.3,3.0185714285714287,206,2.942857142857143,,,,,,,,,,,,,,,,,,,"Reynaldo Yean","sa3018303",702905
"Luigi Hernandez",,2.61735,0,0,5.87564,70,0,0,0,,70,346.108,78.7197,49.9136,45.6994,10.3295,51.0551,1.05199,4.56036,46.2424,5.94545,6.56423,0.905735,1.32808,0.133607,0.147512,-0.013905301690101624,0.270987,1.85393,0.292365,0.692557,,,6.11579,-0.53451,-0.584471,999,,,,,,,113.6,1.6228571428571428,144,2.057142857142857,,,,,,,,,,,,,,,,,,,"Luigi Hernandez","sa3016022",699011
"Tommy Kane",,2.85498,0,0,5.48841,70,0,0,0,,70,328.11,74.4067,46.6242,42.6877,10.104,43.0286,0.997284,4.14612,49.041,6.30527,5.53225,1.13973,1.29909,0.149465,0.131141,0.018324285745620728,0.264853,1.67765,0.289926,0.685559,,,5.6322,-0.53452,-0.624241,999,,,,,,,159.6,2.28,177,2.5285714285714285,,,,,,,,,,,,,,,,,,,"Tommy Kane","sa3022525",802998
"Art Warren",,3.82627,0,0,4.85172,70,0,0,0,,70,358.757,78.0785,41.2154,37.7356,11.8617,40.3792,1.09043,4.31353,67.6282,8.69506,5.19161,1.67483,1.52508,0.188507,0.112553,0.07595408707857132,0.248607,1.69225,0.282285,0.758383,,,5.32119,-0.534618,-0.38568,999,,,,,,,171.59999999999997,2.451428571428571,198,2.8285714285714287,,,,,,,,,,,,,,,,,,,"Art Warren","18251",605521
"Everhett Hazelwood","CHW",2.66502,0,0,5.80995,70,0,0,0,,70,343.752,81.7382,49.3557,45.1885,12.0856,40.8037,1.04483,4.20279,43.6678,5.61444,5.24619,1.07019,1.55386,0.127033,0.118701,0.008332006633281708,0.273605,1.7506,0.286646,0.692907,,,6.0608,-0.534713,-0.577518,999,,,,,,,110.19999999999999,1.574285714285714,147,2.1,,,,,,,,,,,,,,,,,,,"Everhett Hazelwood","sa3017197",689185
"Bennett Flynn",,2.83686,0,0,5.54337,70,0,0,0,,70,332.293,77.2887,47.091,43.1151,11.5914,38.7641,1.01,4.04029,49.3947,6.35074,4.98396,1.27424,1.49032,0.148648,0.116657,0.03199142962694168,0.266984,1.6579,0.287513,0.690828,,,5.71103,-0.534761,-0.601874,999,,,,,,,139.2,1.9885714285714284,163,2.3285714285714287,,,,,,,,,,,,,,,,,,,"Bennett Flynn","sa3025522",801720
"Alex Bustamante",,3.08377,0,0,5.33519,70,0,0,0,,70,336.544,77.6471,45.3226,41.4959,9.82325,41.3621,1.02292,4.16129,49.2946,6.33788,5.31798,1.19178,1.26299,0.146473,0.122902,0.023570559918880463,0.26681,1.70013,0.292467,0.700066,,,5.50204,-0.534835,-0.562127,999,,,,,,,155.2,2.217142857142857,183,2.6142857142857143,,,,,,,,,,,,,,,,,,,"Alex Bustamante","sa3020631",806628
"Freddy Pacheco",,2.72122,0,0,5.55981,70,0,0,0,,70,320.584,71.616,47.2307,43.243,12.3515,38.9292,0.974409,3.9484,52.0187,6.68812,5.00518,1.33624,1.58805,0.162262,0.121432,0.04083035886287689,0.257884,1.57922,0.277799,0.678953,,,5.78034,-0.535093,-0.595185,999,,,,,,,158.2,2.26,169,2.414285714285714,,,,,,,,,,,,,,,,,,,"Freddy Pacheco","sa3006164",681643
"Jake Pfennigs",,2.92449,0,0,5.49969,70,0,0,0,,70,337.406,81.3232,46.72,42.7754,11.8491,34.46,1.02554,3.94089,45.1815,5.80906,4.43057,1.31113,1.52345,0.133908,0.102132,0.03177626430988312,0.271979,1.65405,0.287113,0.69624,,,5.69053,-0.535388,-0.619651,999,,,,,,,135.79999999999998,1.9399999999999997,170,2.4285714285714284,,,,,,,,,,,,,,,,,,,"Jake Pfennigs","sa3020380",680865
"Leomar Rosario","HOU",2.80801,0,0,5.48838,70,0,0,0,,70,322.709,70.9139,46.6239,42.6874,10.4781,44.2819,0.980868,4.14255,52.4937,6.74918,5.69338,1.18544,1.34719,0.162666,0.137219,0.02544642984867096,0.258541,1.64565,0.286001,0.682128,,,5.65659,-0.53613,-0.624254,999,,,,,,,170.4,2.434285714285714,180,2.5714285714285716,,,,,,,,,,,,,,,,,,,"Leomar Rosario","sa3019127",703855
"Michael Peres",,2.77027,0,0,6.2145,70,0,0,0,,70,420,96.3025,52.7923,48.335,13.6493,63.9314,1.27658,5.59914,52.9888,6.81285,8.21975,0.828839,1.75491,0.126164,0.152218,-0.02605375647544861,0.274781,2.28906,0.291205,0.761323,,,7.13592,-0.536717,-0.478769,999,,,,,,,-7.799999999999983,-0.11142857142857118,64,0.9142857142857143,,,,,,,,,,,,,,,,,,,"Michael Peres","sa3019120",702887
"Walvin Mena","ARI",3.14401,0,0,5.33022,70,0,0,0,,70,342.553,81.3412,45.2803,41.4573,10.7133,37.2789,1.04118,4.07661,48.5834,6.24644,4.79299,1.30324,1.37742,0.141827,0.108826,0.03300099074840546,0.270059,1.69457,0.29197,0.707766,,,5.50902,-0.536819,-0.563733,999,,,,,,,147.1,2.1014285714285714,182,2.6,,,,,,,,,,,,,,,,,,,"Walvin Mena","sa3021505",808005
"Charles Harrison","STL",2.7679,0,0,5.58591,70,0,0,0,,70,329.088,75.0486,47.4524,43.446,11.4026,41.1102,1.00026,4.091,49.9502,6.42216,5.2856,1.21503,1.46604,0.151783,0.124922,0.026861853897571564,0.264361,1.65941,0.286006,0.685725,,,5.7628,-0.53692,-0.584561,999,,,,,,,152.7,2.181428571428571,172,2.4571428571428573,,,,,,,,,,,,,,,,,,,"Charles Harrison","sa3023668",801422
"Jared Beck","WSN",2.58178,0,0,5.82592,70,0,0,0,,70,335.02,72.9854,49.4912,45.3127,10.5479,52.0626,1.01829,4.50141,51.3806,6.60608,6.69376,0.986901,1.35616,0.153366,0.155401,-0.0020356476306915283,0.262108,1.7864,0.288358,0.68513,,,6.05019,-0.537056,-0.569685,999,,,,,,,123.89999999999998,1.7699999999999996,138,1.9714285714285715,,,,,,,,,,,,,,,,,,,"Jared Beck","sa3020571",805724
"Juan Mercedes",,2.93049,0,0,5.50001,70,0,0,0,,70,338.137,80.6625,46.7227,42.7779,11.5444,36.5003,1.02776,4.01423,46.6638,5.99964,4.6929,1.27845,1.48428,0.138003,0.107945,0.030057430267333984,0.271023,1.67375,0.288697,0.697422,,,5.68218,-0.538115,-0.61952,999,,,,,,,130.79999999999998,1.8685714285714283,165,2.357142857142857,,,,,,,,,,,,,,,,,,,"Juan Mercedes","sa3019563",804974
"Victor Diaz","CIN",2.62967,0,0,5.81749,70,0,0,0,,70,340.153,78.1996,49.4197,45.2471,12.3811,43.3631,1.03389,4.25726,48.3882,6.22134,5.57525,1.11589,1.59186,0.142254,0.127481,0.014773234724998474,0.267319,1.73661,0.28399,0.692158,,,6.09284,-0.538761,-0.57382,999,,,,,,,122.59999999999997,1.751428571428571,149,2.1285714285714286,,,,,,,,,,,,,,,,,,,"Victor Diaz","sa3067034",828718
"Ruben Salinas",,2.76597,0,0,5.90876,70,0,0,0,,70,370.447,93.2948,50.195,45.957,12.4806,39.408,1.12597,4.37868,38.8078,4.98958,5.06675,0.984769,1.60465,0.10476,0.10638,-0.0016202330589294434,0.285602,1.89575,0.293473,0.716028,,,6.22075,-0.538991,-0.566831,999,,,,,,,77.59999999999997,1.108571428571428,143,2.0428571428571427,,,,,,,,,,,,,,,,,,,"Ruben Salinas","sa3014704",693730
"Andinson Ferrer",,2.97492,0,0,5.35034,70,0,0,0,,70,326.301,72.4225,45.4512,41.6137,12.513,37.788,0.991784,3.9583,57.5223,7.39572,4.85845,1.52224,1.60882,0.176286,0.115807,0.060478873550891876,0.254512,1.57444,0.279274,0.698648,,,5.60462,-0.539018,-0.557239,999,,,,,,,160.90000000000003,2.298571428571429,171,2.442857142857143,,,,,,,,,,,,,,,,,,,"Andinson Ferrer","sa3018819",800072
"Franklin De La Paz",,3.14235,0,0,5.23056,70,0,0,0,,70,331.394,72.2673,44.4337,40.6821,10.0072,44.5849,1.00727,4.22473,57.318,7.36946,5.73234,1.28559,1.28664,0.17296,0.134538,0.03842298686504364,0.255737,1.66932,0.289234,0.704172,,,5.4478,-0.539057,-0.529045,999,,,,,,,174.8,2.4971428571428573,187,2.6714285714285713,,,,,,,,,,,,,,,,,,,"Franklin De La Paz","sa3002811",674221
"Anthony Susac","TEX",2.76412,0,0,5.59878,70,0,0,0,,70,330.137,75.7351,47.5618,43.5461,10.2594,43.1231,1.00345,4.16609,45.4388,5.84213,5.5444,1.0537,1.31907,0.137636,0.130622,0.007014289498329163,0.267759,1.69797,0.288249,0.682295,,,5.76888,-0.539403,-0.630298,999,,,,,,,146.4,2.0914285714285716,169,2.414285714285714,,,,,,,,,,,,,,,,,,,"Anthony Susac","sa3025400",695618
"Carlos Jimenez",,2.8552,0,0,5.41591,70,0,0,0,,70,320.125,67.8145,46.0082,42.1237,9.54979,48.4921,0.973015,4.25988,55.8159,7.17633,6.2347,1.15103,1.22783,0.174356,0.151478,0.022877931594848633,0.253632,1.66152,0.288428,0.682927,,,5.57473,-0.539912,-0.594976,999,,,,,,,174.2,2.4885714285714284,176,2.5142857142857142,,,,,,,,,,,,,,,,,,,"Carlos Jimenez","sa3008711",683639
"Derek Corro",,2.71876,0,0,5.7788,70,0,0,0,,70,346.626,81.984,49.091,44.9462,10.663,44.6299,1.05356,4.35283,43.0161,5.53064,5.73814,0.96384,1.37096,0.1241,0.128755,-0.004655778408050537,0.275444,1.80877,0.292342,0.694117,,,5.98564,-0.540156,-0.592811,999,,,,,,,108.5,1.55,146,2.085714285714286,,,,,,,,,,,,,,,,,,,"Derek Corro","sa3019259",800144
