Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Matt Kroon",,0.25,1,0.9019,0.2047,0.1368,0.0435,0.0031,0.0214,0.1034,0.0974,0.076,0,0.2733,0.011,0.0072,0.0039,,0.0288,0.0089,0.226965,0.076,0.2733,0.278083,0.292842,0.353365,0.285295,0.646207,0.1264,5.02807,0.29834,0,0.000637841,0.0956189,-0.0225388,-100,0.000637841,0,-0.021900928812101483,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Matt Kroon","sa3007502",663714
"Justin Yurchak",,0.25,1,0.8899,0.2022,0.1437,0.037,0.0035,0.018,0.0999,0.0915,0.09,0,0.2474,0.009,0.0072,0.0039,,0.0131,0.0041,0.227217,0.09,0.2474,0.363783,0.302379,0.337341,0.285189,0.639721,0.110125,4.09579,0.291594,0,-0.000661247,0.0955327,-0.022625,-100,-0.000661247,0,-0.023286244831979275,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Justin Yurchak","sa915590",657144
"Ryan McKenna",,0.34,1.37782,1.2418,0.2729,0.1776,0.0532,0.0048,0.0374,0.1436,0.1434,0.1047,0,0.3924,0.0165,0.0099,0.0049,,0.0304,0.0095,0.219762,0.0759895,0.284797,0.26682,0.287057,0.360767,0.285118,0.647823,0.141005,4.99964,0.286531,0.001,0.000217005,0.131548,-0.0312524,-100,0.00121701,-0.004,-0.030035378644242883,-0.0210000011138618,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ryan McKenna","19928",663630
"Matt Mervis",,0.3,1.25094,1.1186,0.2291,0.1331,0.0468,0.0039,0.0453,0.131,0.1433,0.1063,0.0063,0.3837,0.0138,0.0088,0.0035,,0.0082,0.0027,0.20481,0.084976,0.306729,0.277039,0.27992,0.375112,0.284908,0.655032,0.170302,3.5683,0.263173,-0.002,-0.00109565,0.119221,-0.0285872,-100,-0.00309565,0.002,-0.03168289293535054,-0.023000000277534127,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Matt Mervis","27845",670223
"Trey Cabbage",,0.36,1.44112,1.3207,0.2971,0.1874,0.0631,0.0035,0.0431,0.1518,0.1566,0.0908,0.0029,0.4913,0.013,0.0105,0.0061,,0.0311,0.0094,0.224956,0.0630067,0.340916,0.184816,0.279373,0.375937,0.284818,0.65531,0.150981,4.7998,0.318775,0,0.000467274,0.13724,-0.0330388,-100,0.000467274,-0.005,-0.032571542891673744,-0.02299999911338091,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Trey Cabbage","21078",663550
"Dayan Viciedo",,0.25,1,0.9149,0.2201,0.1593,0.0362,0.0026,0.0219,0.1007,0.1003,0.063,0.006,0.1592,0.011,0.0072,0.0039,,0.0064,0.0021,0.240573,0.063,0.1592,0.395729,0.295251,0.357525,0.284805,0.652777,0.116953,3.28534,0.267476,-0.002,-0.00108055,0.0952212,-0.0229365,-100,-0.00308055,0,-0.026017029071226716,-0.007000000216066837,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dayan Viciedo","3917",493364
"Kole Calhoun",,0.31,1.25739,1.1391,0.2565,0.1714,0.0483,0.0052,0.0315,0.1288,0.128,0.0905,0,0.3098,0.0138,0.009,0.005,,0.0134,0.0044,0.225178,0.0719746,0.246384,0.292124,0.288087,0.359582,0.284795,0.647669,0.134404,4.26517,0.27888,-0.004,-0.000941958,0.11972,-0.0288507,-100,-0.00494196,-0.003,-0.033792619593441486,-0.029000000562518835,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kole Calhoun","11200",594777
"Tony Kemp",,0.3,1.22585,1.0881,0.2508,0.183,0.0459,0.0045,0.0174,0.124,0.1069,0.1091,0,0.173,0.0147,0.0088,0.0052,,0.024,0.0066,0.230494,0.0889998,0.141127,0.630636,0.306873,0.328922,0.284741,0.635795,0.0984284,4.58123,0.257474,-0.001,0.0000717921,0.116663,-0.0281801,-100,-0.000928208,-0.007,-0.02910826326115057,-0.0020000003278255463,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tony Kemp","14894",643393
"Greyson Jenista",,0.25,1,0.9099,0.1912,0.1148,0.0341,0.0034,0.0389,0.1079,0.1162,0.069,0,0.3294,0.01,0.0072,0.0039,,0.013,0.0041,0.210133,0.069,0.3294,0.209472,0.271258,0.383339,0.284678,0.654597,0.173206,4.54168,0.277515,0,-0.000358425,0.0951186,-0.0230391,-100,-0.000358425,0,-0.023397563345497474,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Greyson Jenista","sa3007044",680571
"José Rodríguez",,0.27,1.10775,1.0312,0.2518,0.1775,0.0468,0.0041,0.0233,0.1129,0.1129,0.0554,0,0.198,0.0089,0.0079,0.0044,,0.0277,0.009,0.244182,0.0500113,0.178741,0.279798,0.286478,0.365206,0.284503,0.651684,0.121024,4.86432,0.279408,0,0.000258059,0.10521,-0.025679,-100,0.000258059,0,-0.02542090116185136,0.004999999888241291,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Rodriguez","24388",679563
"Josh Donaldson",,0.25,1,0.8849,0.1849,0.1175,0.0361,0.0033,0.028,0.1044,0.1014,0.095,0,0.2628,0.009,0.0072,0.0039,,0.0122,0.0039,0.20895,0.095,0.2628,0.361492,0.290031,0.35213,0.284454,0.642161,0.14318,4.10088,0.260935,-0.002,-0.000619388,0.0949367,-0.023221,-100,-0.00261939,-0.006,-0.025840370915830135,-0.001999999862164259,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Josh Donaldson","5038",518626
"Maxwell Costes",,0.25,1,0.8969,0.1975,0.1326,0.0364,0.0032,0.0253,0.1027,0.1004,0.077,0,0.2314,0.015,0.0072,0.0039,,0.0119,0.0037,0.220203,0.077,0.2314,0.332757,0.290633,0.352548,0.284381,0.643181,0.132345,4.13957,0.265987,0,-0.00061795,0.0948774,-0.0232803,-100,-0.00061795,0,-0.023898216721136123,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Maxwell Costes","sa3020001",696272
"Camden Duzenack",,0.25,1,0.9159,0.2137,0.1453,0.0432,0.0037,0.0216,0.1011,0.1,0.06,0,0.2198,0.013,0.0072,0.0039,,0.0134,0.0043,0.233322,0.06,0.2198,0.272975,0.287823,0.359428,0.284154,0.64725,0.126105,4.27741,0.281796,-0.001,-0.00052207,0.0946927,-0.023465,-100,-0.00152207,0,-0.02498705347534269,0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Camden Duzenack","sa873988",670427
"Curt Casali",,0.33,1.28754,1.1201,0.2425,0.1712,0.0465,0.0035,0.0213,0.1283,0.1119,0.1339,0,0.3002,0.018,0.0095,0.006,,0.0137,0.004,0.216499,0.103997,0.233158,0.446036,0.307764,0.321311,0.283899,0.629075,0.104812,3.94564,0.273728,-0.003,-0.00103107,0.121654,-0.0304788,-100,-0.00403107,-0.008,-0.03450987581163645,0.02000000048428774,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Curt Casali","12510",592200
"Forrest Wall",,0.36,1.43056,1.2735,0.2952,0.216,0.0543,0.0055,0.0194,0.1445,0.1237,0.1259,0,0.3922,0.0143,0.0105,0.0064,,0.0603,0.0158,0.231802,0.0880075,0.274158,0.32101,0.305716,0.328779,0.283813,0.634494,0.0969769,5.64106,0.316139,-0.001,0.00323811,0.135068,-0.0339642,-100,0.00223811,-0.004,-0.03172604297287762,-0.021999999415129423,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Forrest Wall","16496",657088
"Grant Lavigne",,0.34,1.3829,1.2127,0.2548,0.1693,0.0456,0.0064,0.0335,0.142,0.1322,0.1383,0.0041,0.4159,0.0166,0.0099,0.0055,,0.0176,0.006,0.21011,0.100007,0.300746,0.332532,0.297423,0.34114,0.28372,0.638563,0.13103,4.58486,0.286213,0,-0.0010503,0.130462,-0.0329374,-100,-0.0010503,0,-0.03398770000785589,-0.02800000086426735,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Grant Lavigne","sa3007743",680693
"Brendon Davis",,0.33,1.34386,1.1771,0.2409,0.1502,0.0529,0.0036,0.0343,0.1399,0.1305,0.133,0.0013,0.3802,0.0188,0.0096,0.0053,,0.0213,0.0063,0.204656,0.0989686,0.282916,0.349816,0.293388,0.343216,0.283427,0.636605,0.138561,4.4205,0.267547,-0.001,-0.000305083,0.126461,-0.0323264,-100,-0.00130508,-0.007,-0.03363147552590817,-0.02400000113993883,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brendon Davis","18587",663478
"Robbie Glendinning",,0.25,1,0.8869,0.1929,0.13,0.0379,0.0036,0.0214,0.1009,0.0941,0.092,0,0.2918,0.01,0.0072,0.0039,,0.0128,0.0041,0.217499,0.092,0.2918,0.315284,0.296055,0.340737,0.28341,0.636792,0.123238,4.36158,0.295232,-0.001,-0.000650609,0.0940889,-0.0240688,-100,-0.00165061,0,-0.025719423312693834,-0.028999999165534973,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Robbie Glendinning","sa3004978",674671
"Lazaro Armenteros",,0.26,1.0588,0.9253,0.1886,0.1217,0.035,0.0039,0.028,0.1102,0.1022,0.1069,0.0011,0.3969,0.0148,0.0076,0.0042,,0.0253,0.0086,0.203826,0.100963,0.374857,0.269337,0.294235,0.340862,0.283135,0.635097,0.137037,4.97815,0.316142,0,-0.0000614347,0.0993848,-0.0257212,-100,-0.0000614347,0,-0.025782628923479933,-0.013000000268220901,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Lazaro Armenteros","sa969091",670860
"Rixon Wingrove",,0.25,1,0.9059,0.1945,0.1227,0.0367,0.0029,0.0321,0.1045,0.1084,0.072,0,0.2881,0.011,0.0072,0.0039,,0.0095,0.003,0.214704,0.072,0.2881,0.249913,0.278586,0.367811,0.283048,0.646397,0.153107,3.96039,0.273908,0,-0.000686516,0.0937951,-0.0243626,-100,-0.000686516,0,-0.025049162446521223,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Rixon Wingrove","sa3007298",678534
"Zach DeLoach",,0.36,1.50703,1.3413,0.2922,0.1933,0.0621,0.0044,0.0324,0.1539,0.1408,0.1371,0,0.4654,0.0121,0.0106,0.0059,,0.0242,0.0078,0.217848,0.0909735,0.308819,0.294585,0.294051,0.343175,0.283019,0.637226,0.125326,4.35,0.30418,0,-0.000615308,0.141316,-0.0367513,-100,-0.000615308,-0.004,-0.03736665693577379,-0.021999999415129423,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Zach DeLoach","27471",676113
"Terence Doston",,0.25,1,0.9079,0.2131,0.1545,0.0365,0.0034,0.0187,0.1,0.0946,0.071,0,0.2143,0.01,0.0072,0.0039,,0.0209,0.0066,0.234717,0.071,0.2143,0.331311,0.295251,0.344201,0.282935,0.639452,0.109483,4.59314,0.285002,0,-0.0000775086,0.0937033,-0.0244544,-100,-0.0000775086,0,-0.024531869377824478,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Terence Doston","sa1170340",688392
"Jamie Ritchie",,0.25,1,0.8619,0.1891,0.1422,0.0328,0.0034,0.0107,0.0969,0.0785,0.118,0,0.2319,0.009,0.0072,0.0039,,0.0144,0.0045,0.219399,0.118,0.2319,0.50884,0.317338,0.302587,0.282929,0.619925,0.0831883,4.07858,0.284757,-0.001,-0.000739999,0.0936978,-0.0244599,-100,-0.00174,0,-0.026199856074526906,0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jamie Ritchie","sa829058",657739
"Javier Valdes",,0.25,1,0.8789,0.1841,0.1214,0.0354,0.0031,0.0242,0.1025,0.0961,0.096,0.001,0.2417,0.014,0.0072,0.0039,,0.0115,0.0036,0.209466,0.096,0.2417,0.397187,0.295251,0.339402,0.282849,0.634653,0.129935,4.0608,0.25782,0,-0.000695288,0.0936329,-0.0245248,-100,-0.000695288,0,-0.025220127659849823,-0.028999999165534973,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Javier Valdes","sa3010902",688002
"Jesse Franklin V",,0.25,1,0.9069,0.1913,0.1162,0.0379,0.0034,0.0339,0.1063,0.1104,0.069,0,0.3129,0.013,0.0072,0.0039,,0.0169,0.0051,0.210938,0.069,0.3129,0.220518,0.27437,0.372478,0.282643,0.646848,0.161539,4.85708,0.277455,0,-0.0000169904,0.093466,-0.0246917,-100,-0.0000169904,0,-0.024708696897505433,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jesse Franklin V","sa3014532",675966
"Gabe Matthews",,0.25,1,0.8679,0.174,0.1115,0.034,0.003,0.0255,0.1028,0.095,0.106,0.001,0.3142,0.015,0.0072,0.0039,,0.0114,0.0036,0.200484,0.106,0.3142,0.337365,0.296155,0.334716,0.282486,0.630871,0.134232,4.03623,0.277363,0,-0.00072255,0.0933383,-0.0248194,-100,-0.00072255,0,-0.02554198360303417,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Gabe Matthews","sa3016920",687346
"Ross Adolph",,0.25,1,0.8749,0.1796,0.1166,0.0351,0.0034,0.0245,0.1022,0.0948,0.101,0,0.3421,0.013,0.0072,0.0039,,0.0148,0.0048,0.205281,0.101,0.3421,0.295235,0.29475,0.337181,0.282466,0.631931,0.131901,4.50941,0.300873,0,-0.000528029,0.0933226,-0.0248352,-100,-0.000528029,0,-0.025363183754961938,0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ross Adolph","sa3006666",680244
"Sandro Fabian",,0.35,1.4293,1.3309,0.3107,0.2024,0.066,0.0025,0.0397,0.1458,0.157,0.0672,0.0043,0.2569,0.0157,0.0102,0.0053,,0.0097,0.0034,0.233451,0.0470162,0.179739,0.26158,0.276405,0.376212,0.282388,0.652616,0.142761,3.45196,0.259454,-0.001,-0.00130743,0.133294,-0.0355882,-100,-0.00230743,-0.005,-0.03789561567828059,-0.02299999911338091,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sandro Fabian","19910",660758
"Omar Meregildo",,0.25,1,0.9049,0.1932,0.1226,0.0353,0.0034,0.0319,0.1046,0.1076,0.073,0,0.3031,0.011,0.0072,0.0039,,0.0135,0.0044,0.213504,0.073,0.3031,0.240845,0.278285,0.365786,0.282281,0.644072,0.152282,4.52321,0.279501,0,-0.000465782,0.0931718,-0.0249859,-100,-0.000465782,0,-0.02545169519726187,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Omar Meregildo","sa872765",660530
"Jameson Hannah",,0.25,1,0.9049,0.2118,0.1523,0.0403,0.0034,0.0159,0.0978,0.091,0.076,0,0.2443,0.008,0.0072,0.0039,,0.0138,0.0041,0.234059,0.076,0.2443,0.311093,0.296958,0.338932,0.282056,0.635891,0.104873,4.18688,0.300506,0,-0.000478997,0.0929895,-0.0251682,-100,-0.000478997,0,-0.02564724604599178,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jameson Hannah","sa3007046",680683
"Whit Merrifield",,0.25,1.0055,0.9057,0.214,0.1579,0.0388,0.0042,0.0131,0.1008,0.0869,0.0794,0.001,0.1775,0.009,0.0071,0.0043,,0.0314,0.0082,0.236281,0.0789658,0.176529,0.447324,0.302038,0.331788,0.281908,0.633825,0.0955062,5.33775,0.278178,0,0.00130257,0.0933799,-0.0254275,-100,0.00130257,-0.005,-0.024124927120283246,-0.0009999996982514858,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Whit Merrifield","11281",593160
"Adam Duvall",,0.35,1.43254,1.2973,0.2691,0.1614,0.0521,0.0037,0.0519,0.1472,0.161,0.1017,0.0014,0.432,0.0186,0.0101,0.0048,,0.0094,0.003,0.207431,0.0709928,0.301563,0.235417,0.272746,0.373314,0.281876,0.64606,0.165883,3.61265,0.263752,-0.004,-0.001199,0.133001,-0.036264,-100,-0.005199,-0.004,-0.04146300768479705,-0.021999999415129423,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Adam Duvall","10950",594807
"Sheldon Neuse",,0.25,1,0.9169,0.2231,0.1682,0.0355,0.0029,0.0165,0.097,0.0935,0.065,0.001,0.1678,0.007,0.0072,0.0039,,0.0093,0.0027,0.24332,0.065,0.1678,0.387366,0.296255,0.342349,0.281768,0.638605,0.0990293,3.80873,0.279265,0,-0.000824817,0.0927554,-0.0254023,-100,-0.000824817,-0.008,-0.026227132242638618,-0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Sheldon Neuse","19635",641914
"Jake Thompson",,0.25,1,0.8869,0.1946,0.1319,0.0408,0.0034,0.0185,0.0994,0.0912,0.089,0.002,0.2696,0.013,0.0072,0.0039,,0.01,0.0032,0.219416,0.089,0.2696,0.330119,0.297761,0.335664,0.281758,0.633425,0.116248,3.92142,0.290594,0,-0.000841384,0.0927478,-0.0254099,-100,-0.000841384,0,-0.026251283357851207,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Thompson","sa3019945",700081
"Ivan Melendez",,0.29,1.16751,1.0682,0.2311,0.1484,0.0389,0.0029,0.0408,0.1211,0.1305,0.0712,0,0.3642,0.0152,0.0084,0.0046,,0.0052,0.0016,0.216345,0.0609846,0.311947,0.195497,0.273001,0.372683,0.28167,0.645684,0.156338,3.37519,0.283353,0,-0.0011653,0.1082,-0.0297501,-100,-0.0011653,0,-0.030915390932932496,-0.024000000208616257,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ivan Melendez","sa3019859",699471
"Todd Lott",,0.25,1,0.9189,0.2074,0.1356,0.0413,0.0041,0.0264,0.1021,0.1045,0.059,0,0.2748,0.011,0.0072,0.0039,,0.014,0.0045,0.225705,0.059,0.2748,0.214702,0.278486,0.365763,0.281483,0.644249,0.140059,4.5967,0.289646,0,-0.000400132,0.092524,-0.0256337,-100,-0.000400132,0,-0.02603386199916713,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Todd Lott","sa918408",668698
"Armani Smith",,0.25,1,0.8889,0.1933,0.1332,0.0352,0.0034,0.0215,0.1004,0.0937,0.09,0,0.2924,0.01,0.0072,0.0039,,0.0156,0.005,0.21746,0.09,0.2924,0.307798,0.294448,0.337271,0.28135,0.631719,0.119811,4.53574,0.295088,0,-0.000467097,0.0924159,-0.0257418,-100,-0.000467097,0,-0.026208936906186864,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Armani Smith","sa918911",669702
"Billy McKinney",,0.34,1.36117,1.203,0.2574,0.1736,0.0475,0.0052,0.0311,0.1356,0.1296,0.1293,0.0054,0.3705,0.0136,0.0098,0.0055,,0.0134,0.0043,0.213965,0.0949921,0.272193,0.348988,0.295272,0.339651,0.281236,0.634923,0.125686,4.08361,0.278969,-0.001,-0.00113471,0.125668,-0.0351644,-100,-0.00213471,-0.007,-0.03729914012365043,-0.02400000113993883,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Billy McKinney","15654",641856
"LJ Talley",,0.25,1,0.8929,0.2009,0.142,0.0384,0.0038,0.0167,0.0988,0.0901,0.087,0,0.2232,0.009,0.0072,0.0039,,0.0151,0.0045,0.224997,0.087,0.2232,0.389785,0.298062,0.332624,0.281178,0.630687,0.107627,4.52619,0.279006,0,-0.000394026,0.0922763,-0.0258814,-100,-0.000394026,0,-0.026275424723280594,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"LJ Talley","sa1169773",663544
"Kolten Wong",,0.25,1,0.8989,0.2019,0.1386,0.0415,0.0033,0.0186,0.0994,0.0933,0.077,0,0.2112,0.013,0.0072,0.0039,,0.0131,0.0043,0.224608,0.077,0.2112,0.364583,0.293043,0.340305,0.281111,0.633348,0.115697,4.19319,0.271034,-0.001,-0.000650067,0.0922223,-0.0259354,-100,-0.00165007,-0.008,-0.027585469535551965,-0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kolten Wong","12532",543939
"Yoyner Fajardo",,0.3,1.215,1.097,0.2595,0.1921,0.0471,0.0045,0.0157,0.1197,0.1061,0.0936,0,0.2688,0.0109,0.0087,0.0048,,0.04,0.0138,0.236554,0.0770373,0.221235,0.348214,0.300777,0.330538,0.281102,0.631315,0.0939836,4.99042,0.296883,0,0.000390604,0.11204,-0.0315208,-100,0.000390604,0,-0.0311302428599447,-0.014999999664723873,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yoyner Fajardo","sa3005938",679938
"Garrett Cooper",,0.31,1.28615,1.1651,0.2589,0.1749,0.0491,0.004,0.0309,0.1246,0.128,0.0952,0,0.3717,0.0129,0.009,0.004,,0.0064,0.0021,0.222213,0.0740196,0.289003,0.256121,0.286227,0.350785,0.280957,0.637012,0.128573,3.29988,0.295528,-0.002,-0.00144826,0.11845,-0.033518,-100,-0.00344826,-0.004,-0.036966216983273625,-0.030000000726431608,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Garrett Cooper","15279",643265
"Eduardo Escobar",,0.25,1,0.9139,0.2035,0.135,0.0364,0.0053,0.0268,0.102,0.104,0.067,0,0.2605,0.008,0.0072,0.0039,,0.012,0.004,0.222672,0.067,0.2605,0.257198,0.27959,0.362075,0.280898,0.641665,0.139403,4.63103,0.278795,-0.003,-0.000624421,0.0920493,-0.0261084,-100,-0.00362442,-0.009,-0.029732829425483942,-0.004999999422580004,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eduardo Escobar","6153",500871
"Tyler Neslony",,0.25,1,0.9019,0.2011,0.1331,0.0437,0.0032,0.021,0.101,0.0963,0.079,0.002,0.2643,0.008,0.0072,0.0039,,0.0182,0.0059,0.222974,0.079,0.2643,0.298903,0.289228,0.348265,0.280692,0.637493,0.125291,4.50187,0.288714,-0.001,-0.000215977,0.0918818,-0.0262759,-100,-0.00121598,0,-0.02749192318879068,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tyler Neslony","sa918131",664104
"Malcom Nuñez",,0.34,1.38728,1.2595,0.2873,0.1986,0.0575,0.0022,0.0289,0.1369,0.1339,0.0971,0,0.2947,0.0153,0.0099,0.0055,,0.0081,0.0026,0.228106,0.0699932,0.21243,0.329488,0.28926,0.34601,0.280643,0.635271,0.117904,3.24954,0.273208,0,-0.00149787,0.12741,-0.0365071,-100,-0.00149787,0,-0.038004969246685505,0.006000000052154064,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Malcom Nunez","sa3008113",682650
"Ford Proctor",,0.25,1,0.8719,0.1844,0.1314,0.031,0.0029,0.0191,0.0994,0.0881,0.108,0,0.2563,0.009,0.0072,0.0039,,0.0143,0.0045,0.211492,0.108,0.2563,0.421381,0.30258,0.319417,0.280543,0.621997,0.107925,4.12957,0.273811,-0.001,-0.000622684,0.0917608,-0.0263969,-100,-0.00162268,-0.007,-0.028019589837640524,-0.003000000026077032,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ford Proctor","21634",665154
"José Abreu",,0.25,1,0.9075,0.2056,0.1426,0.0373,0.0029,0.0227,0.0972,0.0991,0.07,0.001,0.2387,0.011,0.0073,0.0041,,0.0068,0.0023,0.226556,0.07,0.2387,0.293255,0.287809,0.348981,0.280488,0.63679,0.122424,3.54613,0.27992,-0.001,-0.00105142,0.0917163,-0.0264414,-100,-0.00205142,-0.004,-0.02849281602539122,-0.024999999906867743,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Abreu","15676",547989
"Allan Cerda",,0.25,1,0.8749,0.1668,0.097,0.0328,0.0044,0.0326,0.1053,0.1032,0.102,0,0.3491,0.012,0.0072,0.0039,,0.0125,0.0042,0.19065,0.102,0.3491,0.29218,0.281899,0.349983,0.28034,0.631882,0.159332,4.6679,0.268185,0,-0.000612926,0.0915962,-0.0265615,-100,-0.000612926,0,-0.0271744059282355,0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Allan Cerda","sa3005504",678323
"Skye Bolt",,0.25,1,0.8919,0.1952,0.1357,0.0352,0.0037,0.0206,0.0992,0.093,0.088,0,0.2872,0.009,0.0072,0.0039,,0.0113,0.0032,0.218859,0.088,0.2872,0.306407,0.293344,0.335912,0.280087,0.629256,0.117053,4.26964,0.295282,-0.001,-0.000586665,0.0913908,-0.0267669,-100,-0.00158666,-0.012,-0.028353550005704165,-0.007999999914318323,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Skye Bolt","17723",621450
"Alexander Ovalles",,0.25,1,0.8849,0.1849,0.1221,0.0348,0.0036,0.0244,0.1016,0.096,0.094,0,0.2894,0.01,0.0072,0.0039,,0.015,0.0048,0.20895,0.094,0.2894,0.32481,0.290031,0.339134,0.28004,0.629166,0.130184,4.52989,0.277538,0,-0.000458322,0.0913529,-0.0268048,-100,-0.000458322,0,-0.027263150870567188,0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Alexander Ovalles","sa3005781",678900
"Yu Chang",,0.25,1,0.9039,0.1969,0.129,0.0383,0.0034,0.0262,0.1025,0.1015,0.074,0.002,0.2639,0.011,0.0072,0.0039,,0.0165,0.0052,0.217834,0.074,0.2639,0.280409,0.283004,0.354685,0.27993,0.637689,0.136851,4.46327,0.274879,0,-0.000229045,0.0912631,-0.0268946,-100,-0.000229045,-0.015,-0.02712361996236723,-0.0029999995604157448,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yu Chang","14773",644374
"Jaylin Davis",,0.25,1,0.8809,0.1796,0.1153,0.0354,0.0035,0.0255,0.1017,0.0964,0.095,0,0.3145,0.013,0.0072,0.0039,,0.0124,0.0041,0.203882,0.095,0.3145,0.302067,0.288726,0.338971,0.279731,0.627698,0.135089,4.37602,0.281153,-0.001,-0.000673175,0.0911017,-0.027056,-100,-0.00167317,-0.017,-0.02872919652145356,-0.013000000733882189,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jaylin Davis","19552",664041
"Tim Locastro",,0.25,1,0.8949,0.1977,0.1345,0.0404,0.0046,0.0181,0.1021,0.0922,0.065,0.002,0.2237,0.029,0.0072,0.0039,,0.0335,0.0096,0.220919,0.065,0.2237,0.290568,0.292842,0.336909,0.279586,0.629751,0.115991,5.69628,0.271998,-0.001,0.00127335,0.0909842,-0.0271736,-100,0.000273355,-0.003,-0.026900201832177117,-0.01500000013038516,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tim Locastro","15124",641796
