Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jose Bello","BOS",0.0387,0.0807,0.0425,5.9229,0.2637,0.1567,0,0,,1,4.692,1.1787,0.7048,0.6581,0.136222,0.6115,,0.0441,0.535,4.815,5.5035,0.874898,1.226,0.114024,0.130328,-0.016304343938827515,0.292018,1.7902,0.309784,0.678592,,,5.74858,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Bello","sa3021530",808366
"Jogly García","CLE",0.0391,0.0773,0.0382,5.72049,0.3659,0.1349,0,0,,1,4.637,1.0838,0.6757,0.63561,0.166,0.5788,,0.0595,0.7022,6.3198,5.2092,1.2132,1.494,0.151434,0.124822,0.026612021028995514,0.271038,1.6626,0.29318,0.690043,,,5.74939,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jogly Garcia","sa3019633",805702
"Cole Miller","ATH",0.043,0.0765,0.0441,5.87763,0.2505,0.1595,0,0,,1,4.604,1.1714,0.6954,0.65307,0.164556,0.5,,0.0485,0.5573,5.0157,4.5,1.1146,1.481,0.121047,0.108601,0.012445695698261261,0.288842,1.6714,0.302025,0.677297,,,5.75102,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Cole Miller","sa3067552",800612
"Aidan Deakins","TEX",0.0417,0.0799,0.0542,5.61681,0.1754,0.1754,0,0,,1,4.632,1.1316,0.6669,0.62409,0.149,0.5622,,0.0537,0.556,5.004,5.0598,0.988972,1.341,0.120035,0.121373,-0.0013385191559791565,0.281766,1.6938,0.296759,0.691422,,,5.75359,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Aidan Deakins","sa3067473",827604
"Sam Stuhr","ATH",0.0427,0.0723,0.0343,5.81571,0.4113,0.1253,0,0,,1,4.635,1.1531,0.6896,0.64619,0.153556,0.5504,,0.0544,0.5688,5.1192,4.9536,1.03343,1.382,0.122718,0.118749,0.0039697811007499695,0.286115,1.7035,0.302174,0.681145,,,5.75392,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Sam Stuhr","sa3043272",702023
"Josh Hansell","KCR",0.0409,0.0775,0.0424,5.78286,0.2934,0.1504,0,0,,1,4.661,1.1129,0.6855,0.64254,0.148444,0.6101,,0.0544,0.6245,5.6205,5.4909,1.0236,1.336,0.133984,0.130895,0.0030894577503204346,0.278469,1.723,0.29919,0.684738,,,5.75517,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Josh Hansell","sa3023158",700985
"Cullen Kafka",,0.0407,0.0729,0.0327,5.72454,0.4624,0.1144,0,0,,1,4.634,1.1409,0.679,0.63606,0.153333,0.5542,,0.0513,0.5662,5.0958,4.9878,1.02165,1.38,0.122184,0.119594,0.0025895610451698303,0.283207,1.6951,0.298452,0.686353,,,5.75833,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cullen Kafka","sa3017818",694394
"In-beom Kim",,0.0399,0.0803,0.0452,5.88582,0.2307,0.1637,0,0,,1,4.595,1.1698,0.6939,0.65398,0.174,0.4643,,0.0555,0.5715,5.1435,4.1787,1.23089,1.566,0.124374,0.101045,0.023329704999923706,0.287053,1.6341,0.299066,0.67616,,,5.75929,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"In-beom Kim","sa3011933",692728
"Tanner Hall","MIN",0.0383,0.083,0.0492,5.80176,0.1952,0.1712,0,0,,1,4.688,1.1635,0.6904,0.64464,0.138,0.5758,,0.0726,0.5302,4.7718,5.1822,0.920806,1.242,0.113097,0.122824,-0.009726963937282562,0.288024,1.7393,0.304176,0.678417,,,5.75969,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tanner Hall","sa3023481",805784
"Teddy Stankiewicz",,0.0411,0.0792,0.0472,5.78781,0.2257,0.1647,0,0,,1,4.534,1.1482,0.682,0.64309,0.193889,0.4303,,0.0485,0.637,5.733,3.8727,1.48036,1.745,0.140494,0.0949052,0.045588888227939606,0.283143,1.5785,0.295974,0.685893,,,5.76385,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Teddy Stankiewicz","sa657954",621103
"Will Rudy","MIL",0.0418,0.0796,0.0523,5.68602,0.1829,0.1739,0,0,,1,4.548,1.1278,0.6714,0.63178,0.180667,0.4621,,0.05,0.6004,5.4036,4.1589,1.29929,1.626,0.132014,0.101605,0.030408963561058044,0.279442,1.5899,0.290993,0.687003,,,5.76506,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Will Rudy","sa3020893",805733
"Caedmon Parker","CHW",0.0399,0.0814,0.0534,5.59116,0.1936,0.1716,0,0,,1,4.645,1.1299,0.6669,0.62124,0.144778,0.5955,,0.0489,0.5652,5.0868,5.3595,0.949118,1.303,0.121679,0.128202,-0.006523147225379944,0.282433,1.7254,0.299373,0.695142,,,5.7658,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Caedmon Parker","sa3039449",696488
"Kolton Curtis","TEX",0.0414,0.0794,0.0515,5.63526,0.2051,0.1691,0,0,,1,4.652,1.071,0.6687,0.62614,0.149111,0.6435,,0.0525,0.669,6.021,5.7915,1.03963,1.342,0.143809,0.138328,0.005481526255607605,0.270728,1.7145,0.293793,0.69454,,,5.76934,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kolton Curtis","sa3022381",806641
"Jose Salvador",,0.0419,0.0748,0.0414,5.65182,0.3494,0.1384,0,0,,1,4.602,1.1325,0.6677,0.62798,0.165,0.5161,,0.0476,0.5733,5.1597,4.6449,1.11083,1.485,0.124576,0.112147,0.012429378926753998,0.28044,1.6486,0.293182,0.691944,,,5.77039,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Salvador","sa3006482",678358
"Miguelangel Boadas","MIN",0.0386,0.0803,0.0438,5.79303,0.2752,0.1542,0,0,,1,4.656,1.0999,0.684,0.64367,0.158333,0.5807,,0.0711,0.6604,5.9436,5.2263,1.13725,1.425,0.141838,0.124721,0.0171176940202713,0.274687,1.6806,0.295582,0.683102,,,5.77383,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguelangel Boadas","sa3015427",691629
"Carlos Castillo","PIT",0.0402,0.081,0.0486,5.8347,0.1952,0.1712,0,0,,1,4.659,1.17,0.693,0.6483,0.145111,0.5581,,0.0551,0.5155,4.6395,5.0229,0.92367,1.306,0.110646,0.11979,-0.009143590927124023,0.289189,1.7281,0.302757,0.678779,,,5.77594,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Carlos Castillo","sa3021500",807962
"Christian Fernandez",,0.0407,0.0727,0.0318,5.73309,0.4682,0.1132,0,0,,1,4.633,1.1093,0.6779,0.63701,0.159667,0.5733,,0.053,0.6283,5.6547,5.1597,1.09594,1.437,0.135614,0.123743,0.01187136024236679,0.276861,1.6826,0.295033,0.688591,,,5.77886,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Christian Fernandez","sa917688",668595
"Riley Eikhoff","CHW",0.0392,0.0816,0.0506,5.6745,0.2109,0.1679,0,0,,1,4.594,1.1576,0.6734,0.6305,0.164889,0.5016,,0.0443,0.5409,4.8681,4.5144,1.07835,1.484,0.117741,0.109186,0.008554629981517792,0.285961,1.6592,0.297013,0.690164,,,5.78035,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Riley Eikhoff","sa3030851",694408
"Deylen Miley",,0.0407,0.0774,0.0428,5.72175,0.3041,0.1481,0,0,,1,4.625,1.0595,0.6758,0.63575,0.165667,0.622,,0.0479,0.7311,6.5799,5.598,1.1754,1.491,0.158076,0.134486,0.02358919382095337,0.267882,1.6815,0.292262,0.693794,,,5.78206,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Deylen Miley","sa3017366",694657
"Channing Austin","NYM",0.0445,0.077,0.0554,5.55453,0.1754,0.1754,0,0,,1,4.627,1.0556,0.6578,0.61717,0.159667,0.6105,,0.0546,0.6849,6.1641,5.4945,1.12187,1.437,0.148022,0.131943,0.016079530119895935,0.266438,1.6661,0.287404,0.698963,,,5.78206,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Channing Austin","sa3025635",694537
"Dominick Reid","CHC",0.0418,0.0798,0.0506,5.8032,0.1754,0.1754,0,0,,1,4.625,1.1341,0.6876,0.6448,0.158,0.5593,,0.0504,0.5894,5.3046,5.0337,1.05382,1.422,0.127438,0.12093,0.006508097052574158,0.282445,1.6934,0.298693,0.683195,,,5.78519,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dominick Reid","sa3040572",805255
"Cole Tolbert","BOS",0.0385,0.0819,0.0441,5.98077,0.2266,0.1646,0,0,,1,4.684,1.1477,0.7083,0.66453,0.148556,0.611,,0.0522,0.6081,5.4729,5.499,0.995254,1.337,0.129825,0.130444,-0.0006191283464431763,0.285441,1.7587,0.306097,0.677362,,,5.78552,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cole Tolbert","sa3025352",824613
"Samuel Dutton","ATH",0.0433,0.0777,0.0483,5.85216,0.1952,0.1712,0,0,,1,4.605,1.1827,0.694,0.65024,0.160778,0.4926,,0.05,0.5066,4.5594,4.4334,1.02842,1.447,0.110011,0.106971,0.0030401796102523804,0.291133,1.6753,0.301006,0.67666,,,5.7856,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Samuel Dutton","sa3030705",695542
"Jose Romero","SEA",0.0424,0.0792,0.0541,5.62311,0.1754,0.1754,0,0,,1,4.608,1.1521,0.6694,0.62479,0.154444,0.5126,,0.0515,0.4971,4.4739,4.6134,0.969762,1.39,0.107878,0.111241,-0.0033637210726737976,0.284898,1.6647,0.294089,0.687135,,,5.78677,-0.000463495,-0.00138361,999,,,,,,,1.8000000000000003,1.8000000000000003,2,2,,,,,,,,,,,,,,,,,,,"Jose Romero","sa3021791",808487
"Matt Duffy","BOS",0.0386,0.083,0.0466,5.98815,0.1829,0.1739,0,0,,1,4.624,1.1672,0.7069,0.66535,0.165444,0.5178,,0.0488,0.5713,5.1417,4.6602,1.10332,1.489,0.123551,0.111981,0.011570081114768982,0.287672,1.685,0.301674,0.672984,,,5.78887,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Matt Duffy","sa3023272",683314
"Gabriel Cotto",,0.042,0.0787,0.051,5.65074,0.2109,0.1679,0,0,,1,4.663,1.1425,0.672,0.62786,0.144222,0.5815,,0.057,0.5393,4.8537,5.2335,0.927429,1.298,0.115655,0.124705,-0.009049959480762482,0.283886,1.724,0.298798,0.691155,,,5.79268,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gabriel Cotto","sa3007934",681813
"Lorenzo Encarnacion",,0.0406,0.0802,0.0479,5.81355,0.2101,0.1681,0,0,,1,4.616,1.1377,0.6869,0.64595,0.166222,0.5177,,0.0605,0.5918,5.3262,4.6593,1.14313,1.496,0.128206,0.112153,0.016052842140197754,0.281762,1.6554,0.296202,0.680753,,,5.79278,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Lorenzo Encarnacion","sa3015498",699230
"Aidan Foeller","LAD",0.0492,0.07,0.0496,5.54085,0.2505,0.1595,0,0,,1,4.626,1.0189,0.6562,0.61565,0.162889,0.6565,,0.0579,0.7744,6.9696,5.9085,1.17959,1.466,0.167402,0.141915,0.025486379861831665,0.260482,1.6754,0.287801,0.704181,,,5.79285,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Aidan Foeller","sa3025616",826538
"Jason Woodward","MIL",0.0407,0.0779,0.0433,5.76837,0.2892,0.1512,0,0,,1,4.623,1.0895,0.6807,0.64093,0.170444,0.5853,,0.0483,0.7022,6.3198,5.2677,1.19973,1.534,0.151893,0.126606,0.02528659999370575,0.273099,1.6748,0.294876,0.692185,,,5.79307,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jason Woodward","sa3025012",814710
"Jose Luis Reyes",,0.0408,0.0809,0.0507,5.79915,0.1754,0.1754,0,0,,1,4.596,1.1617,0.6862,0.64435,0.167,0.4831,,0.0538,0.5338,4.8042,4.3479,1.10495,1.503,0.116144,0.105113,0.011031337082386017,0.286196,1.6448,0.296192,0.679376,,,5.79499,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Jose Luis Reyes","sa3015304",692271
"Carson Montgomery","SDP",0.0415,0.0801,0.0532,5.67,0.1754,0.1754,0,0,,1,4.606,1.0951,0.6701,0.63,0.168111,0.5585,,0.0512,0.6499,5.8491,5.0265,1.16365,1.513,0.141099,0.121255,0.019843690097332,0.274028,1.6536,0.291663,0.693463,,,5.79564,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Carson Montgomery","sa3023470",691000
"Alex Wallace","TBR",0.0389,0.0829,0.0506,5.80257,0.1754,0.1754,0,0,,1,4.647,1.1261,0.6879,0.64473,0.155778,0.5788,,0.0527,0.6,5.4,5.2092,1.03663,1.402,0.129116,0.124553,0.004562079906463623,0.280438,1.7049,0.29767,0.684014,,,5.8005,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alex Wallace","sa3069396",834971
"Dylan Howard","HOU",0.041,0.0807,0.0519,5.73849,0.1754,0.1754,0,0,,1,4.562,1.1352,0.6791,0.63761,0.174333,0.4808,,0.0505,0.5681,5.1129,4.3272,1.18157,1.569,0.124529,0.105392,0.01913633942604065,0.281638,1.616,0.292211,0.682905,,,5.80493,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Dylan Howard","sa3034164",703440
"Jacob Zibin","CLE",0.0383,0.0835,0.0502,5.82678,0.1754,0.1754,0,0,,1,4.669,1.1377,0.6916,0.64742,0.155444,0.5863,,0.0508,0.603,5.427,5.2767,1.02848,1.399,0.12915,0.125573,0.0035767853260040283,0.282175,1.724,0.300067,0.685353,,,5.80697,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jacob Zibin","sa3067084",802410
"Trevor Harrison","TBR",0.0399,0.0819,0.052,5.73075,0.1754,0.1754,0,0,,1,4.623,1.0877,0.6777,0.63675,0.163556,0.5893,,0.0453,0.6514,5.8626,5.3037,1.10538,1.472,0.140904,0.127471,0.01343284547328949,0.272716,1.677,0.291212,0.690114,,,5.80812,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Trevor Harrison","sa3023629",807314
"Frank Camarillo","NYM",0.0432,0.0784,0.053,5.6799,0.1754,0.1754,0,0,,1,4.591,1.1393,0.6725,0.6311,0.168667,0.5027,,0.0432,0.5515,4.9635,4.5243,1.09708,1.518,0.120126,0.109497,0.010629504919052124,0.281649,1.642,0.291926,0.68961,,,5.80826,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Frank Camarillo","sa3028299",805273
"Orlando Rodriguez",,0.0405,0.076,0.0388,5.79798,0.356,0.137,0,0,,1,4.598,1.1389,0.6842,0.64422,0.171556,0.5044,,0.0501,0.5821,5.2389,4.5396,1.15404,1.544,0.126599,0.1097,0.016898632049560547,0.281662,1.6433,0.29404,0.683547,,,5.81041,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Orlando Rodriguez","sa3011421",689620
"Jagger Beck","HOU",0.0402,0.0777,0.0419,5.77341,0.3131,0.1461,0,0,,1,4.65,1.1023,0.6847,0.64149,0.155444,0.6242,,0.0445,0.6486,5.8374,5.6178,1.03909,1.399,0.139484,0.134237,0.0052473098039627075,0.276869,1.7265,0.298011,0.690447,,,5.81057,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jagger Beck","sa3067440",828672
"Mikell Manzano",,0.0403,0.0733,0.0322,5.78898,0.4591,0.1151,0,0,,1,4.607,1.1513,0.6845,0.64322,0.166222,0.5095,,0.0486,0.551,4.959,4.5855,1.08145,1.496,0.119601,0.110593,0.009008020162582397,0.284349,1.6608,0.29567,0.683641,,,5.81408,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mikell Manzano","sa3015441",692350
"Hiro Wyatt","KCR",0.0396,0.0822,0.0479,5.94423,0.1754,0.1754,0,0,,1,4.684,1.1726,0.7056,0.66047,0.145333,0.5721,,0.0674,0.5367,4.8303,5.1489,0.938123,1.308,0.114582,0.122139,-0.007557637989521027,0.289925,1.7447,0.30551,0.6742,,,5.81533,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Hiro Wyatt","sa3023613",702965
"Joel Díaz","NYM",0.0439,0.076,0.0497,5.60043,0.2365,0.1625,0,0,,1,4.563,1.0954,0.6607,0.62227,0.179,0.5038,,0.0416,0.6135,5.5215,4.5342,1.21775,1.611,0.134451,0.11041,0.024041205644607544,0.27265,1.5992,0.284146,0.695907,,,5.81709,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joel Diaz","sa3015500",699309
"Emmanuel Reyes","KCR",0.0403,0.0814,0.0487,5.90184,0.1754,0.1754,0,0,,1,4.598,1.1837,0.6978,0.65576,0.167556,0.4732,,0.0464,0.5004,4.5036,4.2588,1.05748,1.508,0.10883,0.102914,0.005915611982345581,0.290236,1.6569,0.297951,0.67432,,,5.81711,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Emmanuel Reyes","sa3019071",800539
"Thomas Ponticelli",,0.0344,0.0865,0.0377,6.34806,0.215,0.167,0,0,,1,4.653,1.2473,0.7481,0.70534,0.175333,0.4824,,0.0474,0.5662,5.0958,4.3416,1.17371,1.578,0.121685,0.103675,0.018009886145591736,0.302508,1.7297,0.316994,0.661352,,,5.81723,-0.000463495,-0.00138361,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Thomas Ponticelli","sa3007730",681856
"Matt Allan",,0.0402,0.0804,0.0471,5.85594,0.2142,0.1672,0,0,,1,4.642,1.1183,0.6913,0.65066,0.164556,0.573,,0.0531,0.6405,5.7645,5.157,1.1178,1.481,0.137979,0.123438,0.0145411416888237,0.278468,1.6913,0.297038,0.684499,,,5.81741,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Matt Allan","sa3011740",682929
"Brandon Barriera","TOR",0.0431,0.0785,0.0548,5.58378,0.1754,0.1754,0,0,,1,4.706,1.1137,0.6668,0.62042,0.134556,0.6567,,0.0575,0.5775,5.1975,5.9103,0.879397,1.211,0.122716,0.139545,-0.016829580068588257,0.278997,1.7704,0.298543,0.697588,,,5.81772,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brandon Barriera","sa3020683",702255
"Yujanyer Herrera","COL",0.0351,0.0864,0.0407,6.25185,0.1952,0.1712,0,0,,1,4.705,1.2266,0.7407,0.69465,0.153222,0.5677,,0.0554,0.5588,5.0292,5.1093,0.984323,1.379,0.118767,0.120659,-0.0018916130065917969,0.300497,1.7943,0.318521,0.666925,,,5.82448,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yujanyer Herrera","sa3015370",692632
"Matt Walker",,0.0415,0.0778,0.0472,5.6916,0.2604,0.1574,0,0,,1,4.663,1.1563,0.6769,0.6324,0.145222,0.5835,,0.0449,0.5138,4.6242,5.2515,0.880548,1.307,0.110187,0.125134,-0.014947459101676941,0.286596,1.7398,0.299527,0.691772,,,5.82638,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Matt Walker","sa1169914",687028
"Gavin Bruni","WSN",0.0401,0.0741,0.0349,5.64255,0.4376,0.1196,0,0,,1,4.686,1.0745,0.6679,0.62695,0.149222,0.6713,,0.0451,0.6714,6.0426,6.0417,1.00015,1.343,0.143278,0.143257,0.000021338462829589844,0.270682,1.7458,0.293834,0.701352,,,5.82718,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Gavin Bruni","sa3027900",696491
"Alejandro Chiquillo","TEX",0.0398,0.0792,0.0445,5.78205,0.2736,0.1546,0,0,,1,4.65,1.123,0.6854,0.64245,0.154111,0.5978,,0.0475,0.596,5.364,5.3802,0.996989,1.387,0.128172,0.128559,-0.0003871023654937744,0.280421,1.7208,0.297699,0.687953,,,5.82824,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alejandro Chiquillo","sa3024270",823330
"Jose Chirinos","NYM",0.0437,0.0767,0.0511,5.60016,0.22,0.166,0,0,,1,4.63,1.0903,0.6643,0.62224,0.158,0.5807,,0.0585,0.6112,5.5008,5.2263,1.05252,1.422,0.132009,0.125421,0.006587475538253784,0.273203,1.671,0.28939,0.694372,,,5.83009,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jose Chirinos","sa3018859",800452
"Jacob Meador",,0.0412,0.0746,0.0375,5.65407,0.3849,0.1309,0,0,,1,4.651,1.0563,0.6689,0.62823,0.156556,0.6305,,0.0646,0.6855,6.1695,5.6745,1.08723,1.409,0.147388,0.135562,0.011825427412986755,0.267019,1.6868,0.28895,0.693571,,,5.83041,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jacob Meador","sa3020385",687138
"Bryan Mena","PIT",0.0395,0.0804,0.0444,5.886,0.2406,0.1616,0,0,,1,4.681,1.1731,0.6991,0.654,0.143333,0.5755,,0.0591,0.5081,4.5729,5.1795,0.882884,1.29,0.108545,0.122944,-0.014398641884326935,0.289912,1.7486,0.303322,0.678001,,,5.83183,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Bryan Mena","sa3016613",700167
"Chipper Menard",,0.0416,0.0742,0.0395,5.65596,0.3816,0.1316,0,0,,1,4.705,1.0874,0.6713,0.62844,0.142556,0.6857,,0.0486,0.6496,5.8464,6.1713,0.947353,1.283,0.138066,0.145739,-0.0076726824045181274,0.273856,1.7731,0.297257,0.700213,,,5.83781,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Chipper Menard","sa3067376",828598
"Emilio Obispo","NYM",0.043,0.0748,0.0442,5.64282,0.3131,0.1461,0,0,,1,4.64,1.0985,0.6691,0.62698,0.157778,0.5943,,0.049,0.6103,5.4927,5.3487,1.02692,1.42,0.13153,0.128082,0.00344829261302948,0.274852,1.6928,0.29137,0.69549,,,5.8413,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Emilio Obispo","sa3024918",827448
"Pierce Coppola","CHC",0.0441,0.0775,0.0546,5.59512,0.1754,0.1754,0,0,,1,4.675,1.0481,0.6632,0.62168,0.149889,0.6923,,0.0485,0.7047,6.3423,6.2307,1.01791,1.349,0.150738,0.148086,0.002652391791343689,0.266407,1.7404,0.291664,0.703797,,,5.84245,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Pierce Coppola","sa3029364",695518
"Merit Jones","MIN",0.0375,0.0798,0.0385,5.90445,0.3354,0.1414,0,0,,1,4.689,1.1569,0.6999,0.65605,0.149,0.5905,,0.0562,0.5568,5.0112,5.3145,0.94293,1.341,0.118746,0.125933,-0.0071870386600494385,0.286198,1.7474,0.302083,0.680725,,,5.84439,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Merit Jones","sa3034898",809826
"Jack White","SEA",0.0429,0.072,0.0398,5.46993,0.4113,0.1253,0,0,,1,4.72,1.0771,0.6533,0.60777,0.129778,0.7134,,0.0535,0.6118,5.5062,6.4206,0.857583,1.168,0.129619,0.151144,-0.021525412797927856,0.27247,1.7905,0.294976,0.706857,,,5.8451,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jack White","sa3023404",685086
"Cody Bowker","PHI",0.0417,0.0788,0.0485,5.76729,0.215,0.167,0,0,,1,4.633,1.0702,0.6807,0.64081,0.169889,0.612,,0.0514,0.7172,6.4548,5.508,1.1719,1.529,0.154803,0.132096,0.02270667254924774,0.269599,1.6822,0.292071,0.693389,,,5.84525,-0.000463495,-0.00138361,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cody Bowker","sa3027486",805790
